Date, Time, Open, High, Low, Last, Volume, OpenInterest
2008/3/7, 00:00:00, 1.53803, 1.54610, 1.53145, 1.53468, 49723, 0
2008/3/10, 00:00:00, 1.53468, 1.54048, 1.53125, 1.53435, 37442, 0
2008/3/11, 00:00:00, 1.53435, 1.54956, 1.52825, 1.53379, 50473, 0
2008/3/12, 00:00:00, 1.53379, 1.55716, 1.53314, 1.55508, 52151, 0
2008/3/13, 00:00:00, 1.55508, 1.56453, 1.55228, 1.56362, 57929, 0
2008/3/14, 00:00:00, 1.56362, 1.56885, 1.55325, 1.56704, 61673, 0
2008/3/17, 00:00:00, 1.56704, 1.59041, 1.56704, 1.57295, 78073, 0
2008/3/18, 00:00:00, 1.57295, 1.58324, 1.56176, 1.56253, 62698, 0
2008/3/19, 00:00:00, 1.56253, 1.57860, 1.55825, 1.56253, 63593, 0
2008/3/20, 00:00:00, 1.56253, 1.56512, 1.53967, 1.54280, 64017, 0
2008/3/21, 00:00:00, 1.54280, 1.54725, 1.54056, 1.54386, 9471, 0
2008/3/24, 00:00:00, 1.54386, 1.54564, 1.53416, 1.54227, 25484, 0
2008/3/25, 00:00:00, 1.54227, 1.56583, 1.54075, 1.56508, 48913, 0
2008/3/26, 00:00:00, 1.56508, 1.58585, 1.55838, 1.58459, 55823, 0
2008/3/27, 00:00:00, 1.58459, 1.58478, 1.57265, 1.57785, 59143, 0
2008/3/28, 00:00:00, 1.57785, 1.58390, 1.57416, 1.58048, 53770, 0
2008/3/31, 00:00:00, 1.58048, 1.58964, 1.57597, 1.57881, 46070, 0
2008/4/1, 00:00:00, 1.57881, 1.57885, 1.55635, 1.56143, 53528, 0
2008/4/2, 00:00:00, 1.56143, 1.57020, 1.55330, 1.56859, 58643, 0
2008/4/3, 00:00:00, 1.56859, 1.56977, 1.55106, 1.56834, 60576, 0
2008/4/4, 00:00:00, 1.56834, 1.57734, 1.56380, 1.57305, 49057, 0
2008/4/7, 00:00:00, 1.57305, 1.57375, 1.56275, 1.57106, 37298, 0
2008/4/8, 00:00:00, 1.57106, 1.57985, 1.56736, 1.57117, 46515, 0
2008/4/9, 00:00:00, 1.57117, 1.58651, 1.56840, 1.58316, 43890, 0
2008/4/10, 00:00:00, 1.58316, 1.59134, 1.57254, 1.57422, 55217, 0
2008/4/11, 00:00:00, 1.57422, 1.58555, 1.57394, 1.58279, 48213, 0
2008/4/14, 00:00:00, 1.58279, 1.58865, 1.56712, 1.58320, 50643, 0
2008/4/15, 00:00:00, 1.58320, 1.58753, 1.57514, 1.57892, 46899, 0
2008/4/16, 00:00:00, 1.57892, 1.59793, 1.57585, 1.59475, 53482, 0
2008/4/17, 00:00:00, 1.59475, 1.59836, 1.58466, 1.59083, 48182, 0
2008/4/18, 00:00:00, 1.59083, 1.59562, 1.57116, 1.58092, 46793, 0
2008/4/21, 00:00:00, 1.58092, 1.59477, 1.57919, 1.59121, 40436, 0
2008/4/22, 00:00:00, 1.59121, 1.60194, 1.58348, 1.59915, 49958, 0
2008/4/23, 00:00:00, 1.59915, 1.60032, 1.58608, 1.58887, 42697, 0
2008/4/24, 00:00:00, 1.58887, 1.58968, 1.56383, 1.56825, 54782, 0
2008/4/25, 00:00:00, 1.56825, 1.57073, 1.55553, 1.55937, 52758, 0
2008/4/28, 00:00:00, 1.55937, 1.56932, 1.55931, 1.56568, 40421, 0
2008/4/29, 00:00:00, 1.56568, 1.56635, 1.55403, 1.55721, 39323, 0
2008/4/30, 00:00:00, 1.55721, 1.56442, 1.55178, 1.56223, 45365, 0
2008/5/1, 00:00:00, 1.56223, 1.56431, 1.54306, 1.54746, 36178, 0
2008/5/2, 00:00:00, 1.54746, 1.54976, 1.53606, 1.54131, 39763, 0
2008/5/5, 00:00:00, 1.54131, 1.55193, 1.54131, 1.54972, 22861, 0
2008/5/6, 00:00:00, 1.54972, 1.55946, 1.54525, 1.55323, 37101, 0
2008/5/7, 00:00:00, 1.55323, 1.55390, 1.53666, 1.53937, 39989, 0
2008/5/8, 00:00:00, 1.53937, 1.54420, 1.52838, 1.53931, 47951, 0
2008/5/9, 00:00:00, 1.53931, 1.54890, 1.53925, 1.54822, 36485, 0
2008/5/12, 00:00:00, 1.54822, 1.55703, 1.53664, 1.55535, 38675, 0
2008/5/13, 00:00:00, 1.55535, 1.55663, 1.54312, 1.54744, 43269, 0
2008/5/14, 00:00:00, 1.54744, 1.54866, 1.53959, 1.54735, 39491, 0
2008/5/15, 00:00:00, 1.54735, 1.55466, 1.54199, 1.54485, 44064, 0
2008/5/16, 00:00:00, 1.54485, 1.56018, 1.54367, 1.55941, 45116, 0
2008/5/19, 00:00:00, 1.55941, 1.56332, 1.54862, 1.55106, 32414, 0
2008/5/20, 00:00:00, 1.55106, 1.56804, 1.55041, 1.56461, 43870, 0
2008/5/21, 00:00:00, 1.56461, 1.57961, 1.56313, 1.57947, 38518, 0
2008/5/22, 00:00:00, 1.57947, 1.58142, 1.56932, 1.57315, 39018, 0
2008/5/23, 00:00:00, 1.57315, 1.57941, 1.56968, 1.57752, 29717, 0
2008/5/26, 00:00:00, 1.57752, 1.57922, 1.57414, 1.57706, 14495, 0
2008/5/27, 00:00:00, 1.57706, 1.58185, 1.56826, 1.56914, 33631, 0
2008/5/28, 00:00:00, 1.56914, 1.57606, 1.56088, 1.56377, 36617, 0
2008/5/29, 00:00:00, 1.56377, 1.56641, 1.54859, 1.55194, 40608, 0
2008/5/30, 00:00:00, 1.55194, 1.55692, 1.54622, 1.55573, 38986, 0
2008/6/2, 00:00:00, 1.55573, 1.55893, 1.54868, 1.55370, 37102, 0
2008/6/3, 00:00:00, 1.55370, 1.56284, 1.54106, 1.54451, 41217, 0
2008/6/4, 00:00:00, 1.54451, 1.54836, 1.54192, 1.54400, 44481, 0
2008/6/5, 00:00:00, 1.54400, 1.56007, 1.53651, 1.55932, 47118, 0
2008/6/6, 00:00:00, 1.55932, 1.57752, 1.55725, 1.57698, 47221, 0
2008/6/9, 00:00:00, 1.57698, 1.58439, 1.56191, 1.56462, 51754, 0
2008/6/10, 00:00:00, 1.56462, 1.56542, 1.54409, 1.54676, 54725, 0
2008/6/11, 00:00:00, 1.54676, 1.55868, 1.54497, 1.55516, 42314, 0
2008/6/12, 00:00:00, 1.55516, 1.55666, 1.53794, 1.54382, 47456, 0
2008/6/13, 00:00:00, 1.54382, 1.54836, 1.53036, 1.53622, 49406, 0
2008/6/16, 00:00:00, 1.53622, 1.55183, 1.53447, 1.54771, 37860, 0
2008/6/17, 00:00:00, 1.54771, 1.55524, 1.54611, 1.55110, 44216, 0
2008/6/18, 00:00:00, 1.55110, 1.55375, 1.54632, 1.55343, 32251, 0
2008/6/19, 00:00:00, 1.55343, 1.55862, 1.54664, 1.55044, 39649, 0
2008/6/20, 00:00:00, 1.55044, 1.56518, 1.54922, 1.56258, 35840, 0
2008/6/23, 00:00:00, 1.56258, 1.56362, 1.54683, 1.55175, 33991, 0
2008/6/24, 00:00:00, 1.55175, 1.56219, 1.54920, 1.55675, 33781, 0
2008/6/25, 00:00:00, 1.55675, 1.56869, 1.55368, 1.56668, 32989, 0
2008/6/26, 00:00:00, 1.56668, 1.57676, 1.56290, 1.57570, 39645, 0
2008/6/27, 00:00:00, 1.57570, 1.57912, 1.57194, 1.57901, 34795, 0
2008/6/30, 00:00:00, 1.57901, 1.58361, 1.57315, 1.57543, 35585, 0
2008/7/1, 00:00:00, 1.57543, 1.58273, 1.57232, 1.57923, 38341, 0
2008/7/2, 00:00:00, 1.57923, 1.58882, 1.57773, 1.58819, 41359, 0
2008/7/3, 00:00:00, 1.58819, 1.59095, 1.56818, 1.57047, 41603, 0
2008/7/4, 00:00:00, 1.57047, 1.57276, 1.56551, 1.56989, 23574, 0
2008/7/7, 00:00:00, 1.56989, 1.57535, 1.56114, 1.57290, 37282, 0
2008/7/8, 00:00:00, 1.57290, 1.57396, 1.56353, 1.56703, 35529, 0
2008/7/9, 00:00:00, 1.56703, 1.57494, 1.56500, 1.57433, 38189, 0
2008/7/10, 00:00:00, 1.57433, 1.58017, 1.56913, 1.57886, 37089, 0
2008/7/11, 00:00:00, 1.57886, 1.59475, 1.57653, 1.59234, 42729, 0
2008/7/14, 00:00:00, 1.59234, 1.59707, 1.58416, 1.59076, 40570, 0
2008/7/15, 00:00:00, 1.59076, 1.60381, 1.58659, 1.59117, 53976, 0
2008/7/16, 00:00:00, 1.59117, 1.59488, 1.58008, 1.58266, 42091, 0
2008/7/17, 00:00:00, 1.58266, 1.58932, 1.57830, 1.58633, 46299, 0
2008/7/18, 00:00:00, 1.58633, 1.58872, 1.58075, 1.58378, 33323, 0
2008/7/21, 00:00:00, 1.58378, 1.59305, 1.58285, 1.59229, 36263, 0
2008/7/22, 00:00:00, 1.59229, 1.59444, 1.57577, 1.57852, 41723, 0
2008/7/23, 00:00:00, 1.57852, 1.57988, 1.56707, 1.56986, 47009, 0
2008/7/24, 00:00:00, 1.56986, 1.57138, 1.56284, 1.56793, 40974, 0
2008/7/25, 00:00:00, 1.56793, 1.57536, 1.56628, 1.56989, 35674, 0
2008/7/28, 00:00:00, 1.56989, 1.57682, 1.56843, 1.57413, 26789, 0
2008/7/29, 00:00:00, 1.57413, 1.57576, 1.55535, 1.55887, 30777, 0
2008/7/30, 00:00:00, 1.55887, 1.56167, 1.55226, 1.55756, 36818, 0
2008/7/31, 00:00:00, 1.55756, 1.57001, 1.55693, 1.56038, 36068, 0
2008/8/1, 00:00:00, 1.56038, 1.56045, 1.55140, 1.55404, 39936, 0
2008/8/4, 00:00:00, 1.55404, 1.56312, 1.55404, 1.55771, 27901, 0
2008/8/5, 00:00:00, 1.55771, 1.55787, 1.54444, 1.54546, 38310, 0
2008/8/6, 00:00:00, 1.54546, 1.55165, 1.53982, 1.54074, 32955, 0
2008/8/7, 00:00:00, 1.54074, 1.55030, 1.53105, 1.53252, 37891, 0
2008/8/8, 00:00:00, 1.53252, 1.53350, 1.49978, 1.50177, 53816, 0
2008/8/11, 00:00:00, 1.50177, 1.50836, 1.48808, 1.49097, 47383, 0
2008/8/12, 00:00:00, 1.49097, 1.49644, 1.48158, 1.49270, 49531, 0
2008/8/13, 00:00:00, 1.49270, 1.49802, 1.48428, 1.49187, 53329, 0
2008/8/14, 00:00:00, 1.49187, 1.49506, 1.47778, 1.48260, 46846, 0
2008/8/15, 00:00:00, 1.48260, 1.48268, 1.46593, 1.46728, 43630, 0
2008/8/18, 00:00:00, 1.46728, 1.47682, 1.46719, 1.46946, 39739, 0
2008/8/19, 00:00:00, 1.46946, 1.47935, 1.46302, 1.47756, 47800, 0
2008/8/20, 00:00:00, 1.47756, 1.48057, 1.46727, 1.47470, 45175, 0
2008/8/21, 00:00:00, 1.47470, 1.49039, 1.47318, 1.48995, 49637, 0
2008/8/22, 00:00:00, 1.48995, 1.49082, 1.47584, 1.47741, 39532, 0
2008/8/25, 00:00:00, 1.47741, 1.48083, 1.46965, 1.47543, 33704, 0
2008/8/26, 00:00:00, 1.47543, 1.47603, 1.45710, 1.46558, 47991, 0
2008/8/27, 00:00:00, 1.46558, 1.47764, 1.46333, 1.47275, 49666, 0
2008/8/28, 00:00:00, 1.47275, 1.48113, 1.46721, 1.47063, 51462, 0
2008/8/29, 00:00:00, 1.47063, 1.47678, 1.46407, 1.46699, 42320, 0
2008/9/1, 00:00:00, 1.46699, 1.47230, 1.45825, 1.46180, 32721, 0
2008/9/2, 00:00:00, 1.46180, 1.46185, 1.44666, 1.45191, 54609, 0
2008/9/3, 00:00:00, 1.45191, 1.45311, 1.43858, 1.44985, 52931, 0
2008/9/4, 00:00:00, 1.44985, 1.45443, 1.43157, 1.43250, 57981, 0
2008/9/5, 00:00:00, 1.43250, 1.43480, 1.41963, 1.42345, 67039, 0
2008/9/8, 00:00:00, 1.42345, 1.44288, 1.40538, 1.41285, 65454, 0
2008/9/9, 00:00:00, 1.41285, 1.42263, 1.40469, 1.41330, 61562, 0
2008/9/10, 00:00:00, 1.41330, 1.41787, 1.39901, 1.39990, 64270, 0
2008/9/11, 00:00:00, 1.39990, 1.40005, 1.38823, 1.39980, 62849, 0
2008/9/12, 00:00:00, 1.39980, 1.42232, 1.39728, 1.42164, 59529, 0
2008/9/15, 00:00:00, 1.42164, 1.44815, 1.40849, 1.42425, 73955, 0
2008/9/16, 00:00:00, 1.42425, 1.42938, 1.40725, 1.41292, 71583, 0
2008/9/17, 00:00:00, 1.41292, 1.43839, 1.40761, 1.43260, 72620, 0
2008/9/18, 00:00:00, 1.43260, 1.45415, 1.42776, 1.43485, 74362, 0
2008/9/19, 00:00:00, 1.43485, 1.44935, 1.41510, 1.44740, 64261, 0
2008/9/22, 00:00:00, 1.44740, 1.48667, 1.44373, 1.47765, 67607, 0
2008/9/23, 00:00:00, 1.47765, 1.48254, 1.46227, 1.46468, 64602, 0
2008/9/24, 00:00:00, 1.46468, 1.47466, 1.46108, 1.46214, 58779, 0
2008/9/25, 00:00:00, 1.46214, 1.47681, 1.45606, 1.46089, 62320, 0
2008/9/26, 00:00:00, 1.46089, 1.46782, 1.45548, 1.46119, 52980, 0
2008/9/29, 00:00:00, 1.46119, 1.46119, 1.43026, 1.44323, 64919, 0
2008/9/30, 00:00:00, 1.44323, 1.44342, 1.40092, 1.40935, 68935, 0
2008/10/1, 00:00:00, 1.40935, 1.41742, 1.39758, 1.40087, 65798, 0
2008/10/2, 00:00:00, 1.40087, 1.40322, 1.37472, 1.38202, 76996, 0
2008/10/3, 00:00:00, 1.38202, 1.39088, 1.37028, 1.38045, 72612, 0
2008/10/6, 00:00:00, 1.38045, 1.38045, 1.34437, 1.35035, 79583, 0
2008/10/7, 00:00:00, 1.35035, 1.37438, 1.34801, 1.35884, 82359, 0
2008/10/8, 00:00:00, 1.35884, 1.37550, 1.35441, 1.36540, 93767, 0
2008/10/9, 00:00:00, 1.36540, 1.37852, 1.35805, 1.36040, 75027, 0
2008/10/10, 00:00:00, 1.36040, 1.36531, 1.32590, 1.34135, 88935, 0
2008/10/13, 00:00:00, 1.34135, 1.36837, 1.34135, 1.35835, 68785, 0
2008/10/14, 00:00:00, 1.35835, 1.37692, 1.35755, 1.36189, 74479, 0
2008/10/15, 00:00:00, 1.36189, 1.36875, 1.34841, 1.34990, 73242, 0
2008/10/16, 00:00:00, 1.34990, 1.35387, 1.33465, 1.34560, 86620, 0
2008/10/17, 00:00:00, 1.34560, 1.35177, 1.33867, 1.34048, 70822, 0
2008/10/20, 00:00:00, 1.34048, 1.35307, 1.32880, 1.33437, 62977, 0
2008/10/21, 00:00:00, 1.33437, 1.33586, 1.30512, 1.30628, 64694, 0
2008/10/22, 00:00:00, 1.30628, 1.30776, 1.27393, 1.28532, 81712, 0
2008/10/23, 00:00:00, 1.28532, 1.29358, 1.27283, 1.29344, 88881, 0
2008/10/24, 00:00:00, 1.29344, 1.30063, 1.24957, 1.25875, 110862, 0
2008/10/27, 00:00:00, 1.25875, 1.26871, 1.23346, 1.24940, 87390, 0
2008/10/28, 00:00:00, 1.24940, 1.27429, 1.23297, 1.26821, 86888, 0
2008/10/29, 00:00:00, 1.26821, 1.29923, 1.26263, 1.29656, 99193, 0
2008/10/30, 00:00:00, 1.29656, 1.32982, 1.28058, 1.29154, 97083, 0
2008/10/31, 00:00:00, 1.29154, 1.29211, 1.26668, 1.27393, 89737, 0
2008/11/3, 00:00:00, 1.27393, 1.28983, 1.25958, 1.26443, 65049, 0
2008/11/4, 00:00:00, 1.26443, 1.30483, 1.25267, 1.29815, 85704, 0
2008/11/5, 00:00:00, 1.29815, 1.31167, 1.27936, 1.29545, 90297, 0
2008/11/6, 00:00:00, 1.29545, 1.29569, 1.26798, 1.27139, 93505, 0
2008/11/7, 00:00:00, 1.27139, 1.28507, 1.26531, 1.27629, 85194, 0
2008/11/10, 00:00:00, 1.27629, 1.29272, 1.27181, 1.27490, 73875, 0
2008/11/11, 00:00:00, 1.27490, 1.28008, 1.25074, 1.25225, 73322, 0
2008/11/12, 00:00:00, 1.25225, 1.26322, 1.24671, 1.25068, 87879, 0
2008/11/13, 00:00:00, 1.25068, 1.28567, 1.23889, 1.27695, 103246, 0
2008/11/14, 00:00:00, 1.27695, 1.28297, 1.26126, 1.26885, 87442, 0
2008/11/17, 00:00:00, 1.26885, 1.27422, 1.25118, 1.26501, 80166, 0
2008/11/18, 00:00:00, 1.26501, 1.27004, 1.25668, 1.26182, 79229, 0
2008/11/19, 00:00:00, 1.26182, 1.28140, 1.24840, 1.24885, 84489, 0
2008/11/20, 00:00:00, 1.24885, 1.25939, 1.24330, 1.24535, 92818, 0
2008/11/21, 00:00:00, 1.24535, 1.26377, 1.24237, 1.25776, 88024, 0
2008/11/24, 00:00:00, 1.25776, 1.29555, 1.25649, 1.29538, 81782, 0
2008/11/25, 00:00:00, 1.29538, 1.30813, 1.28037, 1.30646, 93377, 0
2008/11/26, 00:00:00, 1.30646, 1.30710, 1.28192, 1.28800, 80814, 0
2008/11/27, 00:00:00, 1.28800, 1.29685, 1.28600, 1.29045, 41853, 0
2008/11/28, 00:00:00, 1.29045, 1.29571, 1.26456, 1.27008, 56306, 0
2008/12/1, 00:00:00, 1.27008, 1.27136, 1.25824, 1.26111, 70013, 0
2008/12/2, 00:00:00, 1.26111, 1.27673, 1.25619, 1.27137, 81545, 0
2008/12/3, 00:00:00, 1.27137, 1.27418, 1.26017, 1.27174, 76926, 0
2008/12/4, 00:00:00, 1.27174, 1.28482, 1.25495, 1.27770, 70680, 0
2008/12/5, 00:00:00, 1.27770, 1.27998, 1.26278, 1.27155, 64088, 0
2008/12/8, 00:00:00, 1.27155, 1.29681, 1.27155, 1.29639, 57268, 0
2008/12/9, 00:00:00, 1.29639, 1.30013, 1.27989, 1.29270, 61159, 0
2008/12/10, 00:00:00, 1.29270, 1.30703, 1.29034, 1.30219, 60416, 0
2008/12/11, 00:00:00, 1.30219, 1.34065, 1.30010, 1.33525, 69816, 0
2008/12/12, 00:00:00, 1.33525, 1.34155, 1.32509, 1.33741, 76532, 0
2008/12/15, 00:00:00, 1.33741, 1.37224, 1.33675, 1.36885, 62438, 0
2008/12/16, 00:00:00, 1.36885, 1.41498, 1.36296, 1.39999, 63351, 0
2008/12/17, 00:00:00, 1.39999, 1.44377, 1.39932, 1.44192, 78166, 0
2008/12/18, 00:00:00, 1.44192, 1.47196, 1.41806, 1.42470, 92016, 0
2008/12/19, 00:00:00, 1.42470, 1.43102, 1.38251, 1.39184, 73249, 0
2008/12/22, 00:00:00, 1.39184, 1.41252, 1.39018, 1.39440, 59222, 0
2008/12/23, 00:00:00, 1.39440, 1.40215, 1.39174, 1.39265, 45217, 0
2008/12/24, 00:00:00, 1.39265, 1.40192, 1.39145, 1.39951, 25433, 0
2008/12/26, 00:00:00, 1.39951, 1.41192, 1.39951, 1.40592, 10275, 0
2008/12/29, 00:00:00, 1.40592, 1.43633, 1.39210, 1.39265, 58965, 0
2008/12/30, 00:00:00, 1.39265, 1.42215, 1.39157, 1.40570, 52970, 0
2008/12/31, 00:00:00, 1.40570, 1.41482, 1.38519, 1.39389, 37042, 0
2009/1/2, 00:00:00, 1.39389, 1.39873, 1.38402, 1.38517, 38589, 0
2009/1/5, 00:00:00, 1.38517, 1.39637, 1.35466, 1.36355, 67613, 0
2009/1/6, 00:00:00, 1.36355, 1.36599, 1.33126, 1.35365, 79820, 0
2009/1/7, 00:00:00, 1.35365, 1.37472, 1.34318, 1.36460, 80013, 0
2009/1/8, 00:00:00, 1.36460, 1.38001, 1.35344, 1.37025, 70343, 0
2009/1/9, 00:00:00, 1.37025, 1.37525, 1.34148, 1.34303, 63396, 0
2009/1/12, 00:00:00, 1.34303, 1.34766, 1.32895, 1.33617, 72195, 0
2009/1/13, 00:00:00, 1.33617, 1.33739, 1.31405, 1.31830, 76484, 0
2009/1/14, 00:00:00, 1.31830, 1.33364, 1.30934, 1.31910, 72108, 0
2009/1/15, 00:00:00, 1.31910, 1.32423, 1.30259, 1.31085, 80394, 0
2009/1/16, 00:00:00, 1.31085, 1.33442, 1.31085, 1.32893, 69113, 0
2009/1/19, 00:00:00, 1.32893, 1.33863, 1.30669, 1.30685, 51466, 0
2009/1/20, 00:00:00, 1.30685, 1.31038, 1.28568, 1.29043, 83471, 0
2009/1/21, 00:00:00, 1.29043, 1.30863, 1.28249, 1.30227, 89273, 0
2009/1/22, 00:00:00, 1.30227, 1.30830, 1.29080, 1.30013, 80315, 0
2009/1/23, 00:00:00, 1.30013, 1.30349, 1.27649, 1.29853, 76620, 0
2009/1/26, 00:00:00, 1.29853, 1.32080, 1.28615, 1.31895, 74530, 0
2009/1/27, 00:00:00, 1.31895, 1.33297, 1.31185, 1.31608, 79039, 0
2009/1/28, 00:00:00, 1.31608, 1.33286, 1.31027, 1.31659, 88827, 0
2009/1/29, 00:00:00, 1.31659, 1.31792, 1.29327, 1.29535, 87140, 0
2009/1/30, 00:00:00, 1.29535, 1.29595, 1.27778, 1.28050, 80107, 0
2009/2/2, 00:00:00, 1.28050, 1.28992, 1.27066, 1.28434, 72999, 0
2009/2/3, 00:00:00, 1.28434, 1.30583, 1.28016, 1.30408, 78430, 0
2009/2/4, 00:00:00, 1.30408, 1.30707, 1.28129, 1.28492, 80141, 0
2009/2/5, 00:00:00, 1.28492, 1.29056, 1.27612, 1.27905, 80256, 0
2009/2/6, 00:00:00, 1.27905, 1.29929, 1.27478, 1.29258, 73764, 0
2009/2/9, 00:00:00, 1.29258, 1.30938, 1.28737, 1.30024, 69457, 0
2009/2/10, 00:00:00, 1.30024, 1.30752, 1.28107, 1.29130, 88382, 0
2009/2/11, 00:00:00, 1.29130, 1.29977, 1.28338, 1.29049, 77272, 0
2009/2/12, 00:00:00, 1.29049, 1.29435, 1.27217, 1.28615, 81841, 0
2009/2/13, 00:00:00, 1.28615, 1.29428, 1.28214, 1.28879, 70728, 0
2009/2/16, 00:00:00, 1.28879, 1.28879, 1.27273, 1.27998, 46903, 0
2009/2/17, 00:00:00, 1.27998, 1.28067, 1.25633, 1.25825, 81218, 0
2009/2/18, 00:00:00, 1.25825, 1.26407, 1.25135, 1.25305, 70300, 0
2009/2/19, 00:00:00, 1.25305, 1.27605, 1.25273, 1.26732, 70474, 0
2009/2/20, 00:00:00, 1.26732, 1.28841, 1.25578, 1.28360, 73971, 0
2009/2/23, 00:00:00, 1.28360, 1.29918, 1.26916, 1.26936, 68981, 0
2009/2/24, 00:00:00, 1.26936, 1.28771, 1.26628, 1.28459, 74039, 0
2009/2/25, 00:00:00, 1.28459, 1.28990, 1.26904, 1.27233, 79899, 0
2009/2/26, 00:00:00, 1.27233, 1.28106, 1.26827, 1.27439, 67258, 0
2009/2/27, 00:00:00, 1.27439, 1.27503, 1.26043, 1.26762, 78689, 0
2009/3/2, 00:00:00, 1.26762, 1.26762, 1.25458, 1.25776, 67860, 0
2009/3/3, 00:00:00, 1.25776, 1.26778, 1.25216, 1.25608, 71609, 0
2009/3/4, 00:00:00, 1.25608, 1.26632, 1.24564, 1.26605, 73794, 0
2009/3/5, 00:00:00, 1.26605, 1.26637, 1.24813, 1.25400, 62351, 0
2009/3/6, 00:00:00, 1.25400, 1.27539, 1.25326, 1.26374, 73790, 0
2009/3/9, 00:00:00, 1.26374, 1.27271, 1.25563, 1.26115, 65423, 0
2009/3/10, 00:00:00, 1.26115, 1.28223, 1.25794, 1.26819, 72500, 0
2009/3/11, 00:00:00, 1.26819, 1.28642, 1.26172, 1.28365, 66824, 0
2009/3/12, 00:00:00, 1.28365, 1.29451, 1.27322, 1.29124, 74467, 0
2009/3/13, 00:00:00, 1.29124, 1.29576, 1.28624, 1.29138, 67414, 0
2009/3/16, 00:00:00, 1.29138, 1.30716, 1.28342, 1.29675, 65518, 0
2009/3/17, 00:00:00, 1.29675, 1.30334, 1.29318, 1.30164, 62258, 0
2009/3/18, 00:00:00, 1.30164, 1.34982, 1.29867, 1.34730, 69033, 0
2009/3/19, 00:00:00, 1.34730, 1.37381, 1.34172, 1.36651, 86887, 0
2009/3/20, 00:00:00, 1.36651, 1.37266, 1.35174, 1.35662, 66329, 0
2009/3/23, 00:00:00, 1.35662, 1.37359, 1.34856, 1.36330, 67255, 0
