Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2019/9/24, 10:00:00, 26517, 26537, 26496, 26506, 4607, 3820, 2250, 2357
2019/9/24, 14:00:00, 26508, 26520, 26307, 26311, 15505, 13256, 8327, 7178
2019/9/24, 18:00:00, 26313, 26379, 26285, 26358, 5795, 4682, 3140, 2655
2019/9/25, 02:00:00, 26357, 26459, 26145, 26251, 137680, 100043, 64862, 72818
2019/9/25, 06:00:00, 26250, 26277, 26119, 26125, 71084, 51035, 35347, 35737
2019/9/25, 10:00:00, 26117, 26177, 26069, 26167, 6863, 5760, 3393, 3470
2019/9/25, 14:00:00, 26168, 26227, 26076, 26187, 13549, 11944, 6532, 7017
2019/9/25, 18:00:00, 26186, 26270, 26184, 26267, 1302, 1100, 644, 658
2019/9/26, 02:00:00, 26227, 26323, 26174, 26194, 47019, 31021, 23072, 23947
2019/9/26, 06:00:00, 26200, 26258, 26141, 26238, 34492, 21184, 15504, 18988
2019/9/26, 10:00:00, 26250, 26291, 26202, 26232, 3416, 2830, 1711, 1705
2019/9/26, 14:00:00, 26232, 26241, 26114, 26151, 5349, 4901, 2826, 2523
2019/9/26, 18:00:00, 26156, 26191, 26143, 26160, 714, 631, 325, 389
2019/9/27, 02:00:00, 26157, 26248, 26019, 26174, 85430, 73592, 41654, 43776
2019/9/27, 06:00:00, 26178, 26261, 26130, 26205, 42896, 38120, 21708, 21188
2019/9/27, 10:00:00, 26184, 26224, 26167, 26203, 5294, 4661, 2647, 2647
2019/9/27, 14:00:00, 26202, 26257, 25944, 25957, 20348, 17836, 10816, 9532
2019/9/27, 18:00:00, 25957, 25996, 25873, 25886, 5347, 4271, 2744, 2603
2019/9/30, 02:00:00, 26050, 26294, 25984, 26264, 80481, 71918, 37749, 42732
2019/9/30, 06:00:00, 26264, 26375, 26218, 26259, 57800, 50625, 28845, 28955
2019/9/30, 10:00:00, 26283, 26289, 26175, 26197, 5817, 5199, 2984, 2833
2019/9/30, 14:00:00, 26195, 26293, 26189, 26251, 8005, 7317, 3940, 4065
2019/9/30, 18:00:00, 26252, 26262, 26200, 26200, 1427, 1319, 829, 598
2019/10/2, 02:00:00, 26052, 26232, 25967, 26216, 73847, 63909, 35618, 38229
2019/10/2, 06:00:00, 26216, 26304, 26165, 26165, 51026, 45555, 26197, 24829
2019/10/2, 10:00:00, 26161, 26161, 26035, 26046, 8614, 7677, 4299, 4315
2019/10/2, 14:00:00, 26046, 26060, 25906, 25933, 16101, 14248, 8308, 7793
2019/10/2, 18:00:00, 25931, 26006, 25924, 25967, 1611, 1448, 787, 824
2019/10/3, 02:00:00, 25891, 26198, 25890, 26137, 74461, 64312, 36240, 38221
2019/10/3, 06:00:00, 26137, 26437, 26093, 26360, 69405, 59259, 34153, 35252
2019/10/3, 10:00:00, 26355, 26375, 26291, 26297, 7963, 6697, 4241, 3722
2019/10/3, 14:00:00, 26297, 26347, 26175, 26335, 20347, 17319, 9954, 10393
2019/10/3, 18:00:00, 26338, 26360, 26323, 26347, 1529, 1252, 739, 790
2019/10/4, 02:00:00, 26333, 26392, 26105, 26201, 77657, 67514, 39425, 38232
2019/10/4, 06:00:00, 26200, 26250, 25783, 26004, 97163, 82786, 48712, 48451
2019/10/4, 10:00:00, 26017, 26017, 25840, 25993, 13133, 11377, 6608, 6525
2019/10/4, 14:00:00, 25995, 26024, 25867, 25925, 14826, 12856, 7388, 7438
2019/10/4, 18:00:00, 25929, 26063, 25919, 26056, 2763, 2170, 1309, 1454
2019/10/8, 02:00:00, 26097, 26419, 25910, 26229, 112030, 97782, 53958, 58072
2019/10/8, 06:00:00, 26230, 26241, 26057, 26084, 64796, 58834, 33563, 31233
2019/10/8, 10:00:00, 26087, 26099, 25900, 25942, 13728, 12131, 7228, 6500
2019/10/8, 14:00:00, 25944, 25978, 25838, 25911, 16254, 14166, 8350, 7904
2019/10/8, 18:00:00, 25913, 25969, 25853, 25917, 2154, 1821, 1125, 1029
2019/10/9, 02:00:00, 25927, 26086, 25868, 25927, 79256, 71715, 39476, 39780
2019/10/9, 06:00:00, 25922, 25991, 25851, 25879, 62155, 54309, 31824, 30331
2019/10/9, 10:00:00, 25898, 26060, 25898, 25996, 12183, 10829, 6040, 6143
2019/10/9, 14:00:00, 25993, 26007, 25934, 25990, 8097, 7135, 4143, 3954
2019/10/9, 18:00:00, 25992, 26033, 25969, 25996, 1681, 1429, 750, 931
2019/10/10, 02:00:00, 25777, 26047, 25724, 25960, 105620, 92782, 52110, 53510
2019/10/10, 06:00:00, 25961, 26047, 25908, 26026, 56783, 50445, 28577, 28206
2019/10/10, 10:00:00, 26002, 26034, 25968, 25991, 5852, 5048, 2897, 2955
2019/10/10, 14:00:00, 25991, 26205, 25984, 26140, 16391, 14371, 7591, 8800
2019/10/10, 18:00:00, 26139, 26181, 26049, 26120, 2326, 2063, 1249, 1077
2019/10/11, 02:00:00, 26187, 26547, 26146, 26546, 93888, 83881, 45250, 48638
2019/10/11, 06:00:00, 26545, 26663, 26520, 26627, 69610, 61694, 35375, 34235
2019/10/11, 10:00:00, 26637, 26760, 26634, 26730, 11627, 9514, 5875, 5752
2019/10/11, 14:00:00, 26729, 26894, 26667, 26774, 22613, 18270, 11334, 11279
2019/10/11, 18:00:00, 26778, 26857, 26756, 26825, 3824, 2864, 1872, 1952
2019/10/14, 02:00:00, 26757, 26879, 26590, 26808, 98290, 86725, 48142, 50148
2019/10/14, 06:00:00, 26809, 26825, 26703, 26749, 50747, 45394, 25820, 24927
2019/10/14, 10:00:00, 26749, 26762, 26597, 26688, 9977, 8348, 4955, 5022
2019/10/14, 14:00:00, 26687, 26760, 26672, 26699, 7978, 7253, 3925, 4053
2019/10/14, 18:00:00, 26697, 26721, 26693, 26699, 835, 730, 391, 444
2019/10/15, 02:00:00, 26794, 26853, 26669, 26757, 82075, 73817, 41154, 40921
2019/10/15, 06:00:00, 26752, 26756, 26650, 26702, 45162, 41087, 22667, 22495
2019/10/15, 10:00:00, 26696, 26727, 26680, 26695, 5207, 4608, 2565, 2642
2019/10/15, 14:00:00, 26697, 26938, 26685, 26840, 13140, 11517, 6002, 7138
2019/10/15, 18:00:00, 26841, 26866, 26823, 26864, 1491, 1257, 743, 748
2019/10/16, 02:00:00, 26767, 26956, 26600, 26741, 122257, 105075, 60847, 61410
2019/10/16, 06:00:00, 26742, 26933, 26733, 26859, 61808, 54290, 30529, 31279
2019/10/16, 10:00:00, 26851, 26922, 26815, 26904, 6239, 5579, 3058, 3181
2019/10/16, 14:00:00, 26904, 26977, 26866, 26946, 8782, 7950, 4329, 4453
2019/10/16, 18:00:00, 26947, 26968, 26898, 26952, 2075, 1869, 1076, 999
2019/10/17, 02:00:00, 26977, 27205, 26925, 27092, 89313, 80013, 43751, 45562
2019/10/17, 06:00:00, 27092, 27118, 26985, 27102, 51799, 46070, 26191, 25608
2019/10/17, 10:00:00, 27107, 27233, 27082, 27148, 12144, 10348, 6022, 6122
2019/10/17, 14:00:00, 27147, 27171, 27071, 27104, 10196, 8930, 5465, 4731
2019/10/17, 18:00:00, 27105, 27124, 27085, 27102, 977, 889, 488, 489
2019/10/18, 02:00:00, 27086, 27232, 26970, 27051, 96813, 84451, 48425, 48388
2019/10/18, 06:00:00, 27047, 27053, 26874, 26892, 54277, 47972, 27998, 26279
2019/10/18, 10:00:00, 26892, 26971, 26887, 26934, 4841, 4338, 2426, 2415
2019/10/18, 14:00:00, 26934, 26972, 26821, 26889, 10767, 9744, 5520, 5247
2019/10/18, 18:00:00, 26890, 26933, 26884, 26894, 2113, 1729, 1004, 1109
2019/10/21, 02:00:00, 26927, 27060, 26863, 27022, 78559, 71027, 38310, 40249
2019/10/21, 06:00:00, 27016, 27020, 26907, 26910, 41242, 36903, 21066, 20176
2019/10/21, 10:00:00, 26908, 26975, 26867, 26960, 5873, 5229, 2872, 3001
2019/10/21, 14:00:00, 26959, 26985, 26902, 26960, 9884, 8557, 5012, 4872
2019/10/21, 18:00:00, 26957, 26981, 26941, 26971, 1143, 1003, 548, 595
2019/10/22, 02:00:00, 27002, 27113, 26930, 27017, 87362, 76502, 43934, 43428
2019/10/22, 06:00:00, 27017, 27055, 26979, 26998, 39542, 34433, 19865, 19677
2019/10/22, 10:00:00, 27003, 27056, 26986, 27039, 5083, 4309, 2469, 2614
2019/10/22, 14:00:00, 27037, 27089, 27037, 27074, 7221, 6117, 3336, 3885
2019/10/22, 18:00:00, 27075, 27086, 27017, 27017, 1909, 1659, 1056, 853
2019/10/23, 02:00:00, 26992, 27037, 26674, 26731, 104013, 90711, 52127, 51886
2019/10/23, 06:00:00, 26731, 26791, 26712, 26743, 47904, 41494, 22748, 25156
2019/10/23, 10:00:00, 26741, 26796, 26699, 26745, 6703, 5972, 3252, 3451
2019/10/23, 14:00:00, 26744, 26832, 26743, 26814, 10017, 8528, 4659, 5358
2019/10/23, 18:00:00, 26814, 26842, 26806, 26839, 1443, 1089, 789, 654
2019/10/24, 02:00:00, 26836, 26948, 26772, 26906, 84371, 74800, 40918, 43453
2019/10/24, 06:00:00, 26907, 27052, 26881, 26978, 60750, 51442, 30446, 30304
2019/10/24, 10:00:00, 26980, 27035, 26980, 27014, 5109, 4115, 2375, 2734
2019/10/24, 14:00:00, 27015, 27026, 26925, 26986, 10460, 9155, 5302, 5158
2019/10/24, 18:00:00, 26986, 26999, 26972, 26981, 1521, 1305, 728, 793
2019/10/25, 02:00:00, 27025, 27025, 26811, 26915, 89948, 70092, 44314, 45634
2019/10/25, 06:00:00, 26911, 26991, 26874, 26903, 49636, 39291, 25802, 23834
2019/10/25, 10:00:00, 26908, 26939, 26888, 26911, 3876, 3117, 2052, 1824
2019/10/25, 14:00:00, 26910, 27025, 26902, 26994, 9392, 7771, 4760, 4632
2019/10/25, 18:00:00, 26993, 27033, 26993, 27003, 2412, 2006, 1134, 1278
2019/10/27, 22:00:00, 26998, 27115, 26978, 27054, 45321, 33205, 22502, 22819
2019/10/28, 02:00:00, 27054, 27258, 27034, 27189, 95522, 67730, 48749, 46773
2019/10/28, 06:00:00, 27189, 27190, 27098, 27131, 42543, 28709, 21539, 21004
2019/10/28, 10:00:00, 27131, 27232, 27130, 27222, 7720, 5009, 2904, 4816
2019/10/28, 14:00:00, 27221, 27271, 27207, 27261, 6999, 5505, 3324, 3675
2019/10/28, 18:00:00, 27262, 27292, 27253, 27283, 968, 797, 430, 538
2019/10/28, 22:00:00, 27261, 27297, 27112, 27135, 24106, 13205, 10593, 13513
2019/10/29, 02:00:00, 27134, 27166, 26960, 27009, 42037, 26814, 19367, 22670
2019/10/29, 06:00:00, 27008, 27044, 26918, 26925, 22723, 13452, 9128, 13595
2019/10/29, 10:00:00, 26924, 27009, 26923, 27004, 4042, 3254, 1699, 2343
2019/10/29, 14:00:00, 27004, 27051, 26977, 27040, 4650, 3715, 2266, 2384
2019/10/29, 18:00:00, 27039, 27039, 27002, 27017, 650, 335, 460, 190
2019/10/29, 22:00:00, 26979, 27033, 26841, 26887, 39457, 34153, 19555, 19902
2019/10/30, 02:00:00, 26887, 26989, 26869, 26904, 54334, 48660, 26899, 27435
2019/10/30, 06:00:00, 26904, 26914, 26826, 26853, 32604, 28704, 16913, 15691
2019/10/30, 10:00:00, 26852, 26880, 26807, 26833, 5228, 4825, 2712, 2516
2019/10/30, 14:00:00, 26834, 26894, 26774, 26832, 7263, 6542, 3634, 3629
2019/10/30, 18:00:00, 26832, 26908, 26772, 26887, 2782, 2493, 1416, 1366
2019/10/30, 22:00:00, 26929, 27195, 26902, 27162, 41714, 36917, 19485, 22229
2019/10/31, 02:00:00, 27163, 27251, 27105, 27133, 59562, 53902, 30040, 29522
2019/10/31, 06:00:00, 27133, 27195, 26951, 26990, 42965, 37286, 22250, 20715
2019/10/31, 10:00:00, 26992, 27073, 26979, 26989, 10345, 9198, 5052, 5293
2019/10/31, 14:00:00, 26991, 27022, 26925, 26926, 9399, 8398, 4952, 4447
2019/10/31, 18:00:00, 26924, 26931, 26885, 26892, 1182, 987, 685, 497
2019/10/31, 22:00:00, 27009, 27161, 26960, 27145, 33591, 29998, 15404, 18187
2019/11/1, 02:00:00, 27146, 27329, 27115, 27305, 65638, 58909, 31661, 33977
2019/11/1, 06:00:00, 27305, 27371, 27270, 27347, 33485, 28961, 16736, 16749
2019/11/1, 10:00:00, 27347, 27407, 27335, 27377, 8583, 7012, 4138, 4445
2019/11/1, 14:00:00, 27376, 27477, 27362, 27459, 10354, 9255, 5337, 5017
2019/11/1, 18:00:00, 27459, 27494, 27425, 27477, 1652, 1460, 865, 787
2019/11/3, 22:00:00, 27440, 27703, 27437, 27647, 38069, 33940, 17875, 20194
2019/11/4, 02:00:00, 27648, 27752, 27609, 27701, 55866, 51035, 27569, 28297
2019/11/4, 06:00:00, 27699, 27863, 27693, 27853, 35168, 31196, 16940, 18228
2019/11/4, 10:00:00, 27852, 27855, 27817, 27842, 4789, 4330, 2579, 2210
2019/11/4, 14:00:00, 27840, 27862, 27761, 27791, 7934, 7068, 4289, 3645
2019/11/4, 18:00:00, 27795, 27802, 27760, 27772, 889, 824, 456, 433
2019/11/4, 22:00:00, 27831, 27833, 27666, 27780, 39876, 35481, 19646, 20230
2019/11/5, 02:00:00, 27779, 27972, 27717, 27920, 78684, 70821, 38476, 40208
2019/11/5, 06:00:00, 27921, 27955, 27839, 27950, 37142, 33403, 18996, 18146
2019/11/5, 10:00:00, 27950, 27967, 27906, 27925, 4982, 4640, 2554, 2428
2019/11/5, 14:00:00, 27923, 27936, 27817, 27886, 9235, 8317, 4723, 4512
2019/11/5, 18:00:00, 27885, 27914, 27881, 27907, 526, 480, 243, 283
2019/11/5, 22:00:00, 27857, 27880, 27753, 27834, 37274, 33658, 18467, 18807
2019/11/6, 02:00:00, 27835, 27981, 27794, 27967, 60436, 54379, 29820, 30616
2019/11/6, 06:00:00, 27966, 28005, 27869, 27900, 35986, 32115, 18567, 17419
2019/11/6, 10:00:00, 27900, 27979, 27897, 27963, 4842, 4357, 2332, 2510
2019/11/6, 14:00:00, 27963, 27998, 27857, 27892, 9205, 8253, 4865, 4340
2019/11/6, 18:00:00, 27892, 27914, 27852, 27914, 955, 821, 429, 526
2019/11/6, 22:00:00, 27859, 27928, 27750, 27774, 36246, 32073, 18451, 17795
2019/11/7, 02:00:00, 27775, 27940, 27763, 27838, 72297, 63048, 36046, 36251
2019/11/7, 06:00:00, 27839, 28158, 27806, 28076, 68868, 58811, 33678, 35190
2019/11/7, 10:00:00, 28076, 28095, 28024, 28047, 5858, 5410, 2996, 2862
2019/11/7, 14:00:00, 28046, 28131, 28041, 28118, 10598, 9202, 4731, 5867
2019/11/7, 18:00:00, 28119, 28147, 28115, 28147, 911, 791, 428, 483
2019/11/7, 22:00:00, 28079, 28090, 27931, 27966, 37718, 33414, 19428, 18290
2019/11/8, 02:00:00, 27965, 28005, 27844, 27922, 65762, 58816, 33281, 32481
2019/11/8, 06:00:00, 27922, 27924, 27800, 27878, 35801, 31583, 18569, 17232
2019/11/8, 10:00:00, 27876, 27929, 27865, 27879, 4579, 4077, 2226, 2353
2019/11/8, 14:00:00, 27877, 27919, 27786, 27860, 8872, 7819, 4635, 4237
2019/11/8, 18:00:00, 27860, 27861, 27811, 27811, 704, 625, 366, 338
2019/11/10, 22:00:00, 27698, 27699, 27433, 27449, 41855, 36945, 21373, 20482
2019/11/11, 02:00:00, 27450, 27471, 27160, 27199, 91326, 81288, 46936, 44390
2019/11/11, 06:00:00, 27199, 27287, 27017, 27198, 66069, 57910, 33023, 33046
2019/11/11, 10:00:00, 27197, 27247, 27164, 27238, 5776, 5342, 2902, 2874
2019/11/11, 14:00:00, 27239, 27390, 27197, 27382, 11757, 10579, 5814, 5943
2019/11/11, 18:00:00, 27384, 27421, 27374, 27393, 1177, 1042, 482, 695
2019/11/11, 22:00:00, 27333, 27338, 27170, 27182, 40829, 36348, 20071, 20758
2019/11/12, 02:00:00, 27181, 27276, 26985, 27235, 88875, 77688, 43558, 45317
2019/11/12, 06:00:00, 27235, 27305, 27144, 27171, 38179, 33673, 18756, 19423
2019/11/12, 10:00:00, 27173, 27215, 27151, 27179, 3921, 3715, 1898, 2023
2019/11/12, 14:00:00, 27180, 27212, 27119, 27154, 8810, 7935, 4298, 4512
2019/11/12, 18:00:00, 27151, 27165, 27114, 27119, 907, 783, 499, 408
2019/11/12, 22:00:00, 26957, 26959, 26707, 26730, 49943, 42948, 25071, 24872
2019/11/13, 02:00:00, 26732, 26874, 26664, 26681, 85618, 76460, 43319, 42299
2019/11/13, 06:00:00, 26680, 26780, 26561, 26575, 48429, 42311, 24688, 23741
2019/11/13, 10:00:00, 26577, 26637, 26569, 26583, 8086, 7049, 4152, 3934
2019/11/13, 14:00:00, 26586, 26740, 26573, 26730, 11621, 10159, 5550, 6071
2019/11/13, 18:00:00, 26731, 26735, 26645, 26659, 791, 691, 412, 379
2019/11/13, 22:00:00, 26633, 26834, 26606, 26734, 42828, 38287, 20856, 21972
2019/11/14, 02:00:00, 26734, 26735, 26467, 26594, 91015, 83142, 46229, 44786
2019/11/14, 06:00:00, 26592, 26592, 26387, 26545, 59569, 53554, 29881, 29688
2019/11/14, 10:00:00, 26549, 26620, 26538, 26549, 6233, 5618, 3072, 3161
2019/11/14, 14:00:00, 26549, 26604, 26485, 26537, 8540, 7468, 4333, 4207
2019/11/14, 18:00:00, 26537, 26545, 26459, 26517, 1011, 869, 598, 413
2019/11/14, 22:00:00, 26697, 26826, 26619, 26646, 41936, 37352, 20958, 20978
2019/11/15, 02:00:00, 26646, 26666, 26537, 26545, 66207, 59934, 33889, 32318
2019/11/15, 06:00:00, 26544, 26590, 26480, 26511, 36044, 32501, 18059, 17985
2019/11/15, 10:00:00, 26511, 26525, 26436, 26515, 5509, 5046, 2748, 2761
2019/11/15, 14:00:00, 26512, 26608, 26506, 26592, 7215, 6466, 3383, 3832
2019/11/15, 18:00:00, 26592, 26596, 26578, 26591, 695, 609, 349, 346
2019/11/17, 22:00:00, 26527, 26799, 26523, 26796, 44015, 38778, 21257, 22758
2019/11/18, 02:00:00, 26795, 26892, 26671, 26789, 74474, 66085, 37410, 37064
2019/11/18, 06:00:00, 26789, 26914, 26774, 26874, 41658, 36302, 20401, 21257
2019/11/18, 10:00:00, 26873, 26887, 26735, 26769, 7627, 6774, 4204, 3423
2019/11/18, 14:00:00, 26768, 26837, 26731, 26803, 8349, 7577, 4296, 4053
2019/11/18, 18:00:00, 26808, 26808, 26776, 26803, 854, 791, 432, 422
2019/11/18, 22:00:00, 26723, 27124, 26709, 27065, 49654, 44845, 23794, 25860
2019/11/19, 02:00:00, 27064, 27270, 27053, 27205, 83749, 74871, 40870, 42879
2019/11/19, 06:00:00, 27205, 27322, 27187, 27309, 46769, 41816, 23054, 23715
2019/11/19, 10:00:00, 27312, 27332, 27226, 27235, 7347, 6592, 3978, 3369
2019/11/19, 14:00:00, 27237, 27246, 27099, 27149, 11665, 10255, 6174, 5491
2019/11/19, 18:00:00, 27150, 27162, 27137, 27153, 761, 638, 424, 337
2019/11/19, 22:00:00, 27085, 27141, 26985, 27061, 41005, 35974, 20165, 20840
2019/11/20, 02:00:00, 27060, 27170, 27018, 27133, 57029, 52065, 28080, 28949
2019/11/20, 06:00:00, 27134, 27151, 26966, 27029, 36154, 31637, 18796, 17358
2019/11/20, 10:00:00, 27030, 27044, 26977, 27027, 6124, 5553, 3153, 2971
2019/11/20, 14:00:00, 27026, 27077, 26879, 26924, 8810, 7817, 4675, 4135
2019/11/20, 18:00:00, 26922, 26928, 26849, 26878, 1918, 1684, 1072, 846
2019/11/20, 22:00:00, 26771, 26805, 26475, 26535, 54311, 45580, 27089, 27222
2019/11/21, 02:00:00, 26536, 26727, 26523, 26639, 84754, 75366, 41821, 42933
2019/11/21, 06:00:00, 26639, 26724, 26623, 26683, 37905, 33666, 18720, 19185
2019/11/21, 10:00:00, 26681, 26802, 26681, 26753, 9019, 8037, 4323, 4696
2019/11/21, 14:00:00, 26752, 26776, 26666, 26747, 11415, 9801, 5562, 5853
2019/11/21, 18:00:00, 26748, 26760, 26730, 26740, 505, 451, 222, 283
2019/11/21, 22:00:00, 26812, 26884, 26752, 26841, 42276, 36334, 20409, 21867
2019/11/22, 02:00:00, 26839, 26847, 26682, 26728, 56965, 51248, 28581, 28384
2019/11/22, 06:00:00, 26727, 26854, 26689, 26811, 33973, 29340, 16276, 17697
2019/11/22, 10:00:00, 26810, 26851, 26775, 26831, 6948, 5876, 3118, 3830
2019/11/22, 14:00:00, 26830, 26866, 26771, 26789, 8722, 7242, 4583, 4139
2019/11/22, 18:00:00, 26788, 26795, 26763, 26774, 573, 533, 307, 266
2019/11/24, 22:00:00, 26840, 27275, 26840, 27241, 48458, 37435, 22147, 26311
2019/11/25, 02:00:00, 27240, 27350, 27213, 27259, 65443, 53931, 32920, 32523
2019/11/25, 06:00:00, 27260, 27277, 27139, 27216, 47271, 33328, 23569, 23702
2019/11/25, 10:00:00, 27216, 27229, 27177, 27208, 5483, 3901, 2819, 2664
2019/11/25, 14:00:00, 27210, 27302, 27171, 27271, 9335, 6964, 4064, 5271
2019/11/25, 18:00:00, 27272, 27291, 27272, 27284, 586, 485, 237, 349
2019/11/25, 22:00:00, 27389, 27476, 27271, 27297, 58305, 44257, 26536, 31769
2019/11/26, 02:00:00, 27297, 27315, 27152, 27186, 71999, 60425, 35824, 36175
2019/11/26, 06:00:00, 27187, 27221, 27112, 27161, 43511, 31048, 19598, 23913
2019/11/26, 10:00:00, 27161, 27207, 27154, 27196, 3612, 2930, 1811, 1801
2019/11/26, 14:00:00, 27195, 27214, 27126, 27160, 7453, 5878, 3735, 3718
2019/11/26, 18:00:00, 27160, 27163, 27118, 27129, 770, 665, 393, 377
2019/11/26, 22:00:00, 27183, 27200, 27058, 27140, 17603, 11189, 8379, 9224
2019/11/27, 02:00:00, 27139, 27192, 27072, 27082, 31167, 17575, 13536, 17631
2019/11/27, 06:00:00, 27079, 27209, 27075, 27208, 22362, 11298, 9566, 12796
2019/11/27, 10:00:00, 27205, 27206, 27143, 27143, 2051, 1656, 1065, 986
2019/11/27, 14:00:00, 27143, 27183, 27126, 27176, 2514, 2169, 1269, 1245
2019/11/27, 18:00:00, 27177, 27211, 27177, 27205, 366, 349, 133, 233
2019/11/27, 22:00:00, 26920, 27097, 26916, 27097, 34272, 28737, 15731, 18541
2019/11/28, 02:00:00, 27098, 27181, 27008, 27078, 56536, 50257, 27798, 28738
2019/11/28, 06:00:00, 27078, 27106, 26988, 27009, 23961, 21616, 12628, 11333
2019/11/28, 10:00:00, 27009, 27037, 26996, 27011, 2964, 2676, 1490, 1474
2019/11/28, 14:00:00, 27011, 27037, 27005, 27031, 2127, 1886, 1072, 1055
2019/11/28, 18:00:00, 27030, 27041, 27017, 27025, 256, 239, 117, 139
2019/11/28, 22:00:00, 27020, 27020, 26553, 26618, 50811, 44678, 26954, 23857
2019/11/29, 02:00:00, 26617, 26667, 26459, 26502, 67249, 60921, 34078, 33171
2019/11/29, 06:00:00, 26503, 26547, 26446, 26531, 46622, 41268, 23156, 23466
2019/11/29, 10:00:00, 26533, 26566, 26519, 26519, 5553, 5081, 2906, 2647
2019/11/29, 14:00:00, 26520, 26553, 26460, 26509, 10067, 8789, 5055, 5012
2019/11/29, 18:00:00, 26508, 26531, 26498, 26498, 412, 379, 213, 199
2019/12/1, 22:00:00, 26593, 26699, 26537, 26659, 41236, 36129, 19856, 21380
2019/12/2, 02:00:00, 26660, 26670, 26573, 26598, 43978, 40548, 21745, 22233
2019/12/2, 06:00:00, 26599, 26623, 26566, 26597, 23957, 21422, 12026, 11931
2019/12/2, 10:00:00, 26598, 26611, 26513, 26544, 6428, 5875, 3357, 3071
2019/12/2, 14:00:00, 26544, 26556, 26426, 26460, 13029, 11497, 6579, 6450
2019/12/2, 18:00:00, 26456, 26483, 26456, 26464, 645, 584, 335, 310
2019/12/2, 22:00:00, 26448, 26517, 26185, 26358, 52481, 46547, 25787, 26694
2019/12/3, 02:00:00, 26358, 26593, 26334, 26525, 72320, 65191, 35106, 37214
2019/12/3, 06:00:00, 26525, 26569, 26486, 26512, 29278, 26239, 15151, 14127
2019/12/3, 10:00:00, 26511, 26525, 26214, 26218, 13862, 11926, 7532, 6330
2019/12/3, 14:00:00, 26218, 26223, 26072, 26205, 19674, 16984, 9991, 9683
2019/12/3, 18:00:00, 26207, 26217, 26180, 26182, 734, 655, 397, 337
2019/12/3, 22:00:00, 26143, 26328, 26083, 26153, 47179, 42541, 23237, 23942
2019/12/4, 02:00:00, 26153, 26305, 26143, 26251, 58532, 53413, 28694, 29838
2019/12/4, 06:00:00, 26252, 26408, 26165, 26363, 35716, 31442, 18156, 17560
