Date, Time, Open, High, Low, Last, Volume, OpenInterest
2015/11/23, 00:00:00, 1.15360, 1.15600, 1.15090, 1.15090, 0, 0
2015/11/30, 00:00:00, 1.14770, 1.18770, 1.14770, 1.17550, 0, 0
2015/12/7, 00:00:00, 1.17340, 1.19310, 1.17340, 1.18930, 0, 0
2015/12/14, 00:00:00, 1.19050, 1.19050, 1.16880, 1.17490, 0, 0
2015/12/21, 00:00:00, 1.18080, 1.18310, 1.17780, 1.18200, 0, 0
2015/12/28, 00:00:00, 1.18560, 1.18560, 1.17360, 1.17360, 0, 0
2016/1/4, 00:00:00, 1.16910, 1.17920, 1.16130, 1.17390, 0, 0
2016/1/11, 00:00:00, 1.16860, 1.16860, 1.16595, 1.16795, 0, 0
2016/1/19, 00:00:00, 1.17170, 1.17170, 1.16185, 1.16185, 0, 0
2016/1/25, 00:00:00, 1.16645, 1.17720, 1.16300, 1.16300, 0, 0
2016/2/1, 00:00:00, 1.17060, 1.20060, 1.17055, 1.19360, 0, 0
2016/2/8, 00:00:00, 1.19940, 1.20670, 1.19940, 1.20245, 0, 0
2016/2/16, 00:00:00, 1.19130, 1.19200, 1.18770, 1.19175, 0, 0
2016/2/22, 00:00:00, 1.18135, 1.18135, 1.17325, 1.17325, 0, 0
2016/2/29, 00:00:00, 1.17065, 1.18970, 1.17065, 1.18970, 0, 0
2016/3/7, 00:00:00, 1.19245, 1.20840, 1.18690, 1.20840, 0, 0
2016/3/14, 00:00:00, 1.19950, 1.21885, 1.19950, 1.21165, 0, 0
2016/3/21, 00:00:00, 1.21185, 1.21185, 1.20190, 1.20195, 0, 0
2016/3/28, 00:00:00, 1.20360, 1.22040, 1.20360, 1.22040, 0, 0
2016/4/4, 00:00:00, 1.22020, 1.22090, 1.21530, 1.21900, 0, 0
2016/4/11, 00:00:00, 1.22010, 1.22010, 1.20425, 1.20515, 0, 0
2016/4/18, 00:00:00, 1.20870, 1.21685, 1.20505, 1.20505, 0, 0
2016/4/25, 00:00:00, 1.20845, 1.22525, 1.20845, 1.22525, 0, 0
2016/5/2, 00:00:00, 1.23405, 1.23405, 1.21860, 1.21925, 0, 0
2016/5/9, 00:00:00, 1.21710, 1.22100, 1.20880, 1.20880, 0, 0
2016/5/16, 00:00:00, 1.21065, 1.21085, 1.20135, 1.20320, 0, 0
2016/5/23, 00:00:00, 1.20330, 1.20330, 1.19500, 1.19500, 0, 0
2016/5/31, 00:00:00, 1.19430, 1.21220, 1.19430, 1.21220, 0, 0
2016/6/6, 00:00:00, 1.21605, 1.21760, 1.20100, 1.20100, 0, 0
2016/6/13, 00:00:00, 1.20365, 1.20365, 1.19580, 1.20320, 0, 0
2016/6/20, 00:00:00, 1.20920, 1.21370, 1.18550, 1.18550, 0, 0
2016/6/27, 00:00:00, 1.16930, 1.18625, 1.16930, 1.18625, 0, 0
2016/7/5, 00:00:00, 1.17935, 1.18365, 1.17710, 1.17710, 0, 0
2016/7/11, 00:00:00, 1.17960, 1.18755, 1.17960, 1.18290, 0, 0
2016/7/18, 00:00:00, 1.18390, 1.18390, 1.17315, 1.17315, 0, 0
2016/7/25, 00:00:00, 1.17730, 1.19460, 1.17730, 1.19460, 0, 0
2016/8/1, 00:00:00, 1.19330, 1.19925, 1.18770, 1.18770, 0, 0
2016/8/8, 00:00:00, 1.18800, 1.19655, 1.18800, 1.19435, 0, 0
2016/8/15, 00:00:00, 1.19635, 1.21390, 1.19635, 1.21175, 0, 0
2016/8/22, 00:00:00, 1.21045, 1.21045, 1.19930, 1.19930, 0, 0
2016/8/29, 00:00:00, 1.19790, 1.19905, 1.19335, 1.19480, 0, 0
2016/9/6, 00:00:00, 1.20330, 1.20330, 1.20165, 1.20165, 0, 0
2016/9/12, 00:00:00, 1.20140, 1.20190, 1.19170, 1.19170, 0, 0
2016/9/19, 00:00:00, 1.19430, 1.20000, 1.19285, 1.20000, 0, 0
2016/9/26, 00:00:00, 1.20150, 1.20150, 1.19650, 1.20010, 0, 0
2016/10/3, 00:00:00, 1.19780, 1.19790, 1.19010, 1.19290, 0, 0
2016/10/10, 00:00:00, 1.18805, 1.18805, 1.17005, 1.17005, 0, 0
2016/10/17, 00:00:00, 1.17105, 1.17105, 1.15860, 1.15860, 0, 0
2016/10/24, 00:00:00, 1.15955, 1.16860, 1.15955, 1.16860, 0, 0
2016/10/31, 00:00:00, 1.16780, 1.18125, 1.16780, 1.18125, 0, 0
2016/11/7, 00:00:00, 1.17375, 1.17415, 1.15835, 1.15835, 0, 0
2016/11/14, 00:00:00, 1.14885, 1.14885, 1.13945, 1.13945, 0, 0
2016/11/21, 00:00:00, 1.14075, 1.14195, 1.13530, 1.14145, 0, 0
2016/11/28, 00:00:00, 1.14105, 1.14775, 1.14075, 1.14775, 0, 0
2016/12/5, 00:00:00, 1.15940, 1.15940, 1.13720, 1.13720, 0, 0
2016/12/12, 00:00:00, 1.14510, 1.14515, 1.12970, 1.13015, 0, 0
2016/12/19, 00:00:00, 1.12710, 1.13025, 1.12515, 1.13025, 0, 0
2016/12/27, 00:00:00, 1.13275, 1.13760, 1.12655, 1.13760, 0, 0
2017/1/3, 00:00:00, 1.12395, 1.14025, 1.12395, 1.13545, 0, 0
2017/1/9, 00:00:00, 1.13985, 1.14780, 1.13760, 1.14780, 0, 0
2017/1/17, 00:00:00, 1.15340, 1.15410, 1.14935, 1.15410, 0, 0
2017/1/23, 00:00:00, 1.15675, 1.15675, 1.15050, 1.15050, 0, 0
2017/1/30, 00:00:00, 1.14950, 1.16010, 1.14950, 1.15675, 0, 0
2017/2/6, 00:00:00, 1.15365, 1.15365, 1.14225, 1.14225, 0, 0
2017/2/13, 00:00:00, 1.13890, 1.14815, 1.13705, 1.14060, 0, 0
2017/2/21, 00:00:00, 1.13500, 1.13855, 1.13460, 1.13460, 0, 0
2017/2/27, 00:00:00, 1.13825, 1.13890, 1.13035, 1.13870, 0, 0
2017/3/6, 00:00:00, 1.13690, 1.14570, 1.13355, 1.14570, 0, 0
2017/3/13, 00:00:00, 1.14325, 1.15195, 1.13945, 1.15100, 0, 0
2017/3/20, 00:00:00, 1.14940, 1.15455, 1.14940, 1.15455, 0, 0
2017/3/27, 00:00:00, 1.15940, 1.15940, 1.14275, 1.14275, 0, 0
2017/4/3, 00:00:00, 1.13995, 1.13995, 1.13180, 1.13180, 0, 0
2017/4/10, 00:00:00, 1.13260, 1.13305, 1.13065, 1.13305, 0, 0
2017/4/17, 00:00:00, 1.13420, 1.14260, 1.13420, 1.13895, 0, 0
2017/4/24, 00:00:00, 1.15615, 1.16480, 1.15615, 1.16065, 0, 0
2017/5/1, 00:00:00, 1.16205, 1.16930, 1.16050, 1.16930, 0, 0
2017/5/8, 00:00:00, 1.16410, 1.16410, 1.15650, 1.16140, 0, 0
2017/5/15, 00:00:00, 1.16700, 1.18945, 1.16700, 1.18945, 0, 0
2017/5/22, 00:00:00, 1.19250, 1.19250, 1.18700, 1.18700, 0, 0
2017/5/30, 00:00:00, 1.18770, 1.19575, 1.18770, 1.19575, 0, 0
2017/6/5, 00:00:00, 1.19385, 1.19470, 1.18965, 1.18965, 0, 0
2017/6/12, 00:00:00, 1.19055, 1.19100, 1.18335, 1.18665, 0, 0
2017/6/19, 00:00:00, 1.18300, 1.18695, 1.18085, 1.18695, 0, 0
2017/6/26, 00:00:00, 1.18520, 1.21070, 1.18520, 1.20925, 0, 0
2017/7/3, 00:00:00, 1.20405, 1.20995, 1.20215, 1.20785, 0, 0
2017/7/10, 00:00:00, 1.20710, 1.21445, 1.20605, 1.21135, 0, 0
2017/7/17, 00:00:00, 1.21300, 1.23445, 1.21300, 1.23445, 0, 0
2017/7/24, 00:00:00, 1.23115, 1.24265, 1.23115, 1.24265, 0, 0
2017/7/31, 00:00:00, 1.24985, 1.25370, 1.24345, 1.24345, 0, 0
2017/8/7, 00:00:00, 1.24660, 1.24920, 1.24210, 1.24920, 0, 0
2017/8/14, 00:00:00, 1.24535, 1.24535, 1.24025, 1.24165, 0, 0
2017/8/21, 00:00:00, 1.24655, 1.25390, 1.24105, 1.25390, 0, 0
2017/8/28, 00:00:00, 1.26440, 1.26550, 1.25255, 1.25255, 0, 0
2017/9/5, 00:00:00, 1.25770, 1.26740, 1.25650, 1.26740, 0, 0
2017/9/11, 00:00:00, 1.26185, 1.26260, 1.25300, 1.26015, 0, 0
2017/9/18, 00:00:00, 1.26205, 1.26720, 1.25525, 1.26285, 0, 0
2017/9/25, 00:00:00, 1.25250, 1.25250, 1.24380, 1.24895, 0, 0
2017/10/2, 00:00:00, 1.24215, 1.24370, 1.23790, 1.24135, 0, 0
2017/10/9, 00:00:00, 1.24320, 1.25375, 1.24320, 1.24955, 0, 0
2017/10/16, 00:00:00, 1.24780, 1.25170, 1.24615, 1.24680, 0, 0
2017/10/23, 00:00:00, 1.24230, 1.24985, 1.22880, 1.22880, 0, 0
2017/10/30, 00:00:00, 1.23205, 1.23470, 1.22910, 1.22910, 0, 0
2017/11/6, 00:00:00, 1.22885, 1.23570, 1.22710, 1.23570, 0, 0
2017/11/13, 00:00:00, 1.23650, 1.24985, 1.23650, 1.24985, 0, 0
2017/11/20, 00:00:00, 1.24390, 1.26345, 1.24390, 1.26345, 0, 0
2017/11/27, 00:00:00, 1.26035, 1.26035, 1.25350, 1.26020, 0, 0
2017/12/4, 00:00:00, 1.25700, 1.25700, 1.24765, 1.24765, 0, 0
2017/12/11, 00:00:00, 1.24970, 1.25325, 1.24500, 1.24780, 0, 0
2017/12/18, 00:00:00, 1.25010, 1.25895, 1.25010, 1.25700, 0, 0
2017/12/26, 00:00:00, 1.25820, 1.27150, 1.25820, 1.27150, 0, 0
2018/1/2, 00:00:00, 1.27565, 1.27870, 1.27185, 1.27650, 0, 0
2018/1/8, 00:00:00, 1.26745, 1.29060, 1.26450, 1.29060, 0, 0
2018/1/16, 00:00:00, 1.30020, 1.30020, 1.29755, 1.29760, 0, 0
2018/1/22, 00:00:00, 1.30080, 1.31755, 1.30080, 1.31755, 0, 0
2018/1/29, 00:00:00, 1.31435, 1.32740, 1.31435, 1.32195, 0, 0
2018/2/5, 00:00:00, 1.31540, 1.31540, 1.29755, 1.29755, 0, 0
2018/2/12, 00:00:00, 1.30375, 1.32960, 1.30375, 1.32010, 0, 0
2018/2/20, 00:00:00, 1.31230, 1.31230, 1.30660, 1.30660, 0, 0
2018/2/26, 00:00:00, 1.30830, 1.30970, 1.29785, 1.30970, 0, 0
2018/3/5, 00:00:00, 1.30980, 1.31860, 1.30780, 1.30895, 0, 0
2018/3/12, 00:00:00, 1.31180, 1.31815, 1.30685, 1.30685, 0, 0
2018/3/19, 00:00:00, 1.31420, 1.31475, 1.30350, 1.31475, 0, 0
2018/3/26, 00:00:00, 1.32395, 1.32395, 1.30465, 1.30465, 0, 0
2018/4/2, 00:00:00, 1.30505, 1.30505, 1.29950, 1.30355, 0, 0
2018/4/9, 00:00:00, 1.30720, 1.31170, 1.30720, 1.30965, 0, 0
2018/4/16, 00:00:00, 1.31480, 1.31480, 1.30445, 1.30445, 0, 0
2018/4/23, 00:00:00, 1.29645, 1.29925, 1.28510, 1.28620, 0, 0
2018/4/30, 00:00:00, 1.28235, 1.28235, 1.26895, 1.26895, 0, 0
2018/5/7, 00:00:00, 1.26480, 1.26485, 1.25735, 1.26485, 0, 0
2018/5/14, 00:00:00, 1.26425, 1.26425, 1.24700, 1.24700, 0, 0
2018/5/21, 00:00:00, 1.24730, 1.24785, 1.23425, 1.23425, 0, 0
2018/5/29, 00:00:00, 1.21865, 1.23545, 1.21865, 1.23375, 0, 0
2018/6/4, 00:00:00, 1.23810, 1.24810, 1.23810, 1.24445, 0, 0
2018/6/11, 00:00:00, 1.24690, 1.24690, 1.22600, 1.22730, 0, 0
2018/6/18, 00:00:00, 1.22835, 1.23210, 1.22350, 1.23210, 0, 0
2018/6/25, 00:00:00, 1.23600, 1.23600, 1.21920, 1.23080, 0, 0
2018/7/2, 00:00:00, 1.22445, 1.23775, 1.22445, 1.23775, 0, 0
2018/7/9, 00:00:00, 1.23870, 1.23870, 1.22970, 1.22980, 0, 0
2018/7/16, 00:00:00, 1.23370, 1.23440, 1.22600, 1.23440, 0, 0
2018/7/23, 00:00:00, 1.23080, 1.23190, 1.22635, 1.22750, 0, 0
2018/7/30, 00:00:00, 1.23275, 1.23275, 1.21830, 1.21830, 0, 0
2018/8/6, 00:00:00, 1.21580, 1.22255, 1.19845, 1.19845, 0, 0
2018/8/13, 00:00:00, 1.19790, 1.20260, 1.19235, 1.20260, 0, 0
2018/8/20, 00:00:00, 1.20480, 1.22070, 1.20480, 1.22070, 0, 0
2018/8/27, 00:00:00, 1.22630, 1.22895, 1.21725, 1.21725, 0, 0
2018/9/4, 00:00:00, 1.21575, 1.22005, 1.21435, 1.21435, 0, 0
2018/9/10, 00:00:00, 1.21770, 1.22760, 1.21690, 1.22180, 0, 0
2018/9/17, 00:00:00, 1.22710, 1.23655, 1.22505, 1.23345, 0, 0
2018/9/24, 00:00:00, 1.23420, 1.23535, 1.21805, 1.21805, 0, 0
2018/10/1, 00:00:00, 1.21425, 1.21425, 1.20810, 1.20935, 376, 167
2018/10/8, 00:00:00, 1.20530, 1.21600, 1.20530, 1.21280, 0, 167
2018/10/15, 00:00:00, 1.21505, 1.21505, 1.20260, 1.20745, 0, 167
2018/10/22, 00:00:00, 1.20235, 1.20235, 1.19070, 1.19530, 30, 197
2018/10/29, 00:00:00, 1.19360, 1.19485, 1.18510, 1.19210, 0, 197
2018/11/5, 00:00:00, 1.19570, 1.19975, 1.18705, 1.18705, 0, 197
2018/11/12, 00:00:00, 1.17695, 1.19270, 1.17695, 1.19270, 36, 207
2018/11/19, 00:00:00, 1.19635, 1.19635, 1.18390, 1.18390, 4, 207
2018/11/26, 00:00:00, 1.18315, 1.18810, 1.17925, 1.17995, 21, 223
2018/12/3, 00:00:00, 1.18365, 1.18970, 1.18275, 1.18970, 49, 225
2018/12/10, 00:00:00, 1.18215, 1.18500, 1.17695, 1.17710, 38, 260
2018/12/17, 00:00:00, 1.18150, 1.19880, 1.18120, 1.18255, 171, 271
2018/12/24, 00:00:00, 1.18610, 1.19050, 1.17990, 1.18820, 77, 239
2018/12/31, 00:00:00, 1.18890, 1.19175, 1.17595, 1.18270, 73, 249
2019/1/7, 00:00:00, 1.18925, 1.19805, 1.18685, 1.18905, 6, 251
2019/1/14, 00:00:00, 1.18915, 1.18960, 1.17760, 1.17915, 70, 247
2019/1/22, 00:00:00, 1.17795, 1.18300, 1.17035, 1.18290, 32, 251
2019/1/28, 00:00:00, 1.18490, 1.19200, 1.18065, 1.18640, 57, 260
2019/2/4, 00:00:00, 1.18355, 1.18405, 1.17120, 1.17120, 143, 313
2019/2/11, 00:00:00, 1.16645, 1.17295, 1.16185, 1.16805, 61, 335
2019/2/19, 00:00:00, 1.17035, 1.17495, 1.16610, 1.17115, 158, 394
2019/2/25, 00:00:00, 1.17260, 1.17855, 1.17080, 1.17250, 183, 470
2019/3/4, 00:00:00, 1.16965, 1.17420, 1.15390, 1.15995, 164, 538
2019/3/11, 00:00:00, 1.15960, 1.16915, 1.15800, 1.16705, 280, 443
2019/3/18, 00:00:00, 1.16635, 1.18170, 1.16150, 1.16295, 186, 419
2019/3/25, 00:00:00, 1.16290, 1.16405, 1.15400, 1.15400, 460, 641
2019/4/1, 00:00:00, 1.15580, 1.15655, 1.15125, 1.15415, 293, 725
2019/4/8, 00:00:00, 1.15595, 1.16415, 1.15595, 1.16185, 198, 778
2019/4/15, 00:00:00, 1.16245, 1.16350, 1.15435, 1.15435, 173, 820
2019/4/22, 00:00:00, 1.15725, 1.15725, 1.14250, 1.14540, 288, 759
2019/4/29, 00:00:00, 1.14565, 1.15305, 1.14500, 1.14930, 370, 705
2019/5/6, 00:00:00, 1.15000, 1.15340, 1.14745, 1.15185, 373, 716
2019/5/13, 00:00:00, 1.15450, 1.15450, 1.14375, 1.14375, 637, 1127
2019/5/20, 00:00:00, 1.14400, 1.14800, 1.13810, 1.14775, 466, 1270
2019/5/28, 00:00:00, 1.14555, 1.14555, 1.13865, 1.14275, 4092, 4688
2019/6/3, 00:00:00, 1.14470, 1.15775, 1.14470, 1.15775, 3534, 7681
2019/6/10, 00:00:00, 1.15380, 1.15800, 1.14380, 1.14380, 464, 7498
2019/6/17, 00:00:00, 1.14340, 1.16000, 1.14145, 1.15930, 310, 7492
2019/6/24, 00:00:00, 1.16130, 1.16305, 1.15755, 1.15980, 283, 7514
2019/7/1, 00:00:00, 1.15700, 1.15750, 1.14315, 1.14435, 131, 7555
2019/7/8, 00:00:00, 1.14480, 1.14900, 1.14225, 1.14850, 552, 7727
2019/7/15, 00:00:00, 1.14850, 1.14870, 1.14150, 1.14280, 301, 7869
2019/7/22, 00:00:00, 1.14225, 1.14240, 1.13090, 1.13335, 194, 7907
2019/7/29, 00:00:00, 1.13190, 1.13615, 1.12350, 1.13020, 508, 7777
2019/8/5, 00:00:00, 1.13005, 1.14200, 1.13005, 1.13870, 269, 7849
2019/8/12, 00:00:00, 1.14005, 1.14005, 1.12400, 1.12680, 426, 7849
2019/8/19, 00:00:00, 1.12520, 1.13125, 1.12265, 1.13125, 254, 7872
2019/8/26, 00:00:00, 1.13010, 1.13195, 1.11335, 1.11395, 218, 7928
2019/9/3, 00:00:00, 1.11250, 1.12365, 1.10910, 1.11875, 5584, 12556
2019/9/9, 00:00:00, 1.11780, 1.12575, 1.10850, 1.12180, 10366, 20360
2019/9/16, 00:00:00, 1.12355, 1.12355, 1.11375, 1.11540, 2004, 20592
2019/9/23, 00:00:00, 1.11580, 1.11660, 1.10410, 1.10755, 3573, 20230
2019/9/30, 00:00:00, 1.10675, 1.11260, 1.10145, 1.11070, 3835, 20359
2019/10/7, 00:00:00, 1.11075, 1.11820, 1.10620, 1.11600, 2900, 20753
2019/10/14, 00:00:00, 1.11540, 1.12830, 1.11050, 1.12735, 4507, 21323
2019/10/21, 00:00:00, 1.12680, 1.12910, 1.11800, 1.11875, 2278, 21351
2019/10/28, 00:00:00, 1.11900, 1.12760, 1.11790, 1.12635, 2412, 21185
2019/11/4, 00:00:00, 1.12650, 1.12745, 1.11110, 1.11175, 2737, 21508
2019/11/11, 00:00:00, 1.11090, 1.11440, 1.10785, 1.11405, 3852, 21418
2019/11/18, 00:00:00, 1.11370, 1.11815, 1.10980, 1.11045, 11959, 24115
2019/11/25, 00:00:00, 1.11060, 1.11150, 1.10605, 1.10965, 12581, 28815
2019/12/2, 00:00:00, 1.10975, 1.11910, 1.10820, 1.11290, 240213, 111231
2019/12/9, 00:00:00, 1.11310, 1.12635, 1.11255, 1.11910, 1319926, 525303
2019/12/16, 00:00:00, 1.11970, 1.12440, 1.11305, 1.11400, 780644, 530451
2019/12/23, 00:00:00, 1.11405, 1.12465, 1.11300, 1.12445, 371750, 542304
2019/12/30, 00:00:00, 1.12375, 1.12930, 1.11735, 1.12170, 616237, 541895
2020/1/6, 00:00:00, 1.12085, 1.12545, 1.11290, 1.11660, 810543, 551578
2020/1/13, 00:00:00, 1.11615, 1.11905, 1.11530, 1.11530, 194390, 0
