Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2020/1/2, 11:00:00, 28639, 28655, 28627, 28640, 1114, 1038, 559, 555
2020/1/2, 12:00:00, 28640, 28651, 28635, 28647, 788, 695, 369, 419
2020/1/2, 13:00:00, 28647, 28688, 28641, 28678, 1387, 1256, 647, 740
2020/1/2, 14:00:00, 28681, 28787, 28655, 28785, 5042, 4580, 2275, 2767
2020/1/2, 15:00:00, 28786, 28788, 28718, 28779, 4063, 3634, 2134, 1929
2020/1/2, 16:00:00, 28776, 28781, 28715, 28754, 1996, 1739, 1111, 885
2020/1/2, 17:00:00, 28754, 28794, 28747, 28790, 1174, 1010, 602, 572
2020/1/2, 18:00:00, 28788, 28822, 28773, 28822, 1261, 1118, 587, 674
2020/1/3, 01:00:00, 28882, 28947, 28682, 28692, 47217, 41792, 24603, 22614
2020/1/3, 02:00:00, 28692, 28759, 28481, 28583, 47384, 42874, 24677, 22707
2020/1/3, 03:00:00, 28582, 28619, 28496, 28547, 19121, 17492, 9589, 9532
2020/1/3, 04:00:00, 28550, 28550, 28550, 28550, 82, 21, 0, 82
2020/1/3, 05:00:00, 28550, 28566, 28464, 28515, 16260, 15154, 8175, 8085
2020/1/3, 06:00:00, 28515, 28541, 28493, 28520, 8749, 8087, 4510, 4239
2020/1/3, 07:00:00, 28520, 28539, 28469, 28470, 10141, 8883, 5311, 4830
2020/1/3, 08:00:00, 28469, 28485, 28425, 28443, 8863, 7669, 4313, 4550
2020/1/3, 09:00:00, 28430, 28430, 28370, 28381, 2677, 2166, 1429, 1248
2020/1/3, 10:00:00, 28381, 28413, 28279, 28300, 2658, 2427, 1433, 1225
2020/1/3, 11:00:00, 28299, 28332, 28289, 28309, 2074, 1942, 988, 1086
2020/1/3, 12:00:00, 28310, 28393, 28309, 28379, 2618, 2337, 1176, 1442
2020/1/3, 13:00:00, 28379, 28472, 28378, 28437, 3678, 3314, 1672, 2006
2020/1/3, 14:00:00, 28435, 28535, 28372, 28505, 5044, 4487, 2511, 2533
2020/1/3, 15:00:00, 28506, 28506, 28436, 28454, 3356, 2957, 1667, 1689
2020/1/3, 16:00:00, 28454, 28494, 28430, 28467, 1707, 1507, 841, 866
2020/1/3, 17:00:00, 28465, 28490, 28465, 28477, 512, 465, 259, 253
2020/1/3, 18:00:00, 28476, 28478, 28376, 28415, 1255, 1083, 681, 574
2020/1/6, 01:00:00, 28292, 28435, 28232, 28246, 41348, 36897, 20189, 21159
2020/1/6, 02:00:00, 28244, 28377, 28236, 28296, 31112, 28420, 15026, 16086
2020/1/6, 03:00:00, 28295, 28357, 28286, 28315, 12951, 11927, 6370, 6581
2020/1/6, 04:00:00, 28333, 28333, 28333, 28333, 78, 42, 0, 78
2020/1/6, 05:00:00, 28322, 28369, 28285, 28287, 12581, 11391, 6344, 6237
2020/1/6, 06:00:00, 28287, 28292, 28077, 28183, 27770, 24502, 14227, 13543
2020/1/6, 07:00:00, 28184, 28293, 28167, 28238, 15509, 13734, 7605, 7904
2020/1/6, 08:00:00, 28238, 28283, 28181, 28181, 7994, 6884, 3960, 4034
2020/1/6, 09:00:00, 28175, 28228, 28100, 28189, 3381, 3000, 1656, 1725
2020/1/6, 10:00:00, 28190, 28230, 28180, 28219, 1685, 1566, 768, 917
2020/1/6, 11:00:00, 28221, 28238, 28208, 28224, 1119, 990, 506, 613
2020/1/6, 12:00:00, 28227, 28265, 28224, 28238, 1501, 1376, 722, 779
2020/1/6, 13:00:00, 28238, 28239, 28176, 28213, 2432, 2206, 1182, 1250
2020/1/6, 14:00:00, 28212, 28266, 28169, 28242, 4130, 3796, 2039, 2091
2020/1/6, 15:00:00, 28241, 28307, 28241, 28280, 3329, 3014, 1594, 1735
2020/1/6, 16:00:00, 28281, 28291, 28250, 28258, 1811, 1548, 891, 920
2020/1/6, 17:00:00, 28255, 28278, 28249, 28277, 546, 478, 248, 298
2020/1/6, 18:00:00, 28275, 28314, 28274, 28312, 601, 545, 278, 323
2020/1/7, 01:00:00, 28418, 28515, 28306, 28475, 37981, 34424, 18607, 19374
2020/1/7, 02:00:00, 28474, 28529, 28369, 28421, 30595, 28111, 15111, 15484
2020/1/7, 03:00:00, 28421, 28454, 28391, 28434, 12427, 11591, 6114, 6313
2020/1/7, 04:00:00, 28439, 28450, 28439, 28450, 91, 37, 0, 91
2020/1/7, 05:00:00, 28450, 28452, 28386, 28415, 10393, 9624, 5187, 5206
2020/1/7, 06:00:00, 28416, 28439, 28360, 28431, 12990, 12013, 6234, 6756
2020/1/7, 07:00:00, 28430, 28446, 28291, 28303, 14459, 13038, 7655, 6804
2020/1/7, 08:00:00, 28304, 28382, 28282, 28382, 8643, 7546, 4240, 4403
2020/1/7, 09:00:00, 28359, 28391, 28354, 28377, 1502, 1355, 743, 759
2020/1/7, 10:00:00, 28378, 28395, 28345, 28367, 1324, 1161, 659, 665
2020/1/7, 11:00:00, 28366, 28378, 28333, 28347, 1071, 958, 541, 530
2020/1/7, 12:00:00, 28345, 28359, 28341, 28349, 704, 653, 320, 384
2020/1/7, 13:00:00, 28348, 28353, 28287, 28293, 1876, 1705, 982, 894
2020/1/7, 14:00:00, 28292, 28313, 28240, 28271, 4253, 3836, 2152, 2101
2020/1/7, 15:00:00, 28270, 28336, 28261, 28326, 3769, 3453, 1802, 1967
2020/1/7, 16:00:00, 28327, 28350, 28270, 28284, 2121, 1900, 1095, 1026
2020/1/7, 17:00:00, 28284, 28302, 28275, 28283, 666, 611, 329, 337
2020/1/7, 18:00:00, 28286, 28316, 28286, 28314, 548, 502, 244, 304
2020/1/8, 01:00:00, 27900, 28084, 27865, 27997, 50712, 44243, 23962, 26750
2020/1/8, 02:00:00, 27998, 28179, 27974, 28149, 39485, 35414, 19100, 20385
2020/1/8, 03:00:00, 28149, 28253, 28066, 28156, 28826, 25630, 14014, 14812
2020/1/8, 04:00:00, 28156, 28156, 28155, 28155, 116, 43, 9, 107
2020/1/8, 05:00:00, 28155, 28155, 27998, 28019, 16718, 14980, 8966, 7752
2020/1/8, 06:00:00, 28021, 28061, 28009, 28042, 10803, 9672, 5447, 5356
2020/1/8, 07:00:00, 28041, 28150, 28032, 28088, 13379, 11862, 6656, 6723
2020/1/8, 08:00:00, 28090, 28128, 28049, 28058, 8451, 6889, 4389, 4062
2020/1/8, 09:00:00, 28064, 28123, 28064, 28110, 1647, 1480, 796, 851
2020/1/8, 10:00:00, 28109, 28167, 28103, 28149, 1872, 1715, 863, 1009
2020/1/8, 11:00:00, 28150, 28177, 28133, 28144, 1836, 1717, 926, 910
2020/1/8, 12:00:00, 28144, 28169, 28131, 28154, 1494, 1392, 752, 742
2020/1/8, 13:00:00, 28152, 28222, 28142, 28188, 3197, 2936, 1610, 1587
2020/1/8, 14:00:00, 28187, 28236, 28136, 28231, 3378, 3103, 1630, 1748
2020/1/8, 15:00:00, 28233, 28252, 28193, 28219, 2746, 2463, 1314, 1432
2020/1/8, 16:00:00, 28220, 28449, 28192, 28387, 5503, 4559, 2547, 2956
2020/1/8, 17:00:00, 28386, 28452, 28386, 28431, 2198, 1681, 968, 1230
2020/1/8, 18:00:00, 28429, 28451, 28408, 28430, 744, 662, 348, 396
2020/1/9, 01:00:00, 28410, 28505, 28367, 28495, 35495, 32012, 17519, 17976
2020/1/9, 02:00:00, 28492, 28498, 28416, 28436, 25700, 23200, 13473, 12227
2020/1/9, 03:00:00, 28435, 28475, 28410, 28452, 11898, 10828, 6089, 5809
2020/1/9, 04:00:00, 28450, 28460, 28450, 28460, 33, 28, 1, 32
2020/1/9, 05:00:00, 28458, 28528, 28454, 28501, 14624, 12675, 7140, 7484
2020/1/9, 06:00:00, 28502, 28548, 28489, 28502, 11648, 10182, 5803, 5845
2020/1/9, 07:00:00, 28503, 28633, 28498, 28621, 15228, 13304, 7033, 8195
2020/1/9, 08:00:00, 28621, 28628, 28576, 28622, 8950, 6988, 4786, 4164
2020/1/9, 09:00:00, 28628, 28628, 28546, 28566, 2582, 2255, 1431, 1151
2020/1/9, 10:00:00, 28568, 28595, 28533, 28543, 2463, 2226, 1341, 1122
2020/1/9, 11:00:00, 28546, 28581, 28544, 28574, 1359, 1238, 618, 741
2020/1/9, 12:00:00, 28574, 28576, 28517, 28532, 2684, 2430, 1447, 1237
2020/1/9, 13:00:00, 28531, 28564, 28523, 28559, 1373, 1239, 673, 700
2020/1/9, 14:00:00, 28558, 28576, 28522, 28544, 3060, 2749, 1617, 1443
2020/1/9, 15:00:00, 28546, 28564, 28511, 28558, 2844, 2453, 1545, 1299
2020/1/9, 16:00:00, 28556, 28610, 28542, 28580, 2510, 2141, 1222, 1288
2020/1/9, 17:00:00, 28580, 28590, 28542, 28561, 1035, 864, 481, 554
2020/1/9, 18:00:00, 28561, 28589, 28532, 28584, 882, 841, 419, 463
2020/1/10, 01:00:00, 28666, 28726, 28553, 28602, 33636, 30159, 16938, 16698
2020/1/10, 02:00:00, 28602, 28624, 28539, 28621, 24444, 22517, 12319, 12125
2020/1/10, 03:00:00, 28620, 28686, 28607, 28637, 17621, 16084, 8655, 8966
2020/1/10, 04:00:00, 28638, 28638, 28638, 28638, 24, 19, 0, 24
2020/1/10, 05:00:00, 28638, 28670, 28591, 28665, 13342, 12153, 6631, 6711
2020/1/10, 06:00:00, 28665, 28707, 28651, 28677, 12383, 11486, 5779, 6604
2020/1/10, 07:00:00, 28676, 28690, 28651, 28675, 7876, 7052, 3991, 3885
2020/1/10, 08:00:00, 28676, 28690, 28640, 28666, 5636, 4773, 2882, 2754
2020/1/10, 09:00:00, 28655, 28696, 28649, 28692, 1204, 1061, 504, 700
2020/1/10, 10:00:00, 28693, 28719, 28689, 28709, 1385, 1200, 657, 728
2020/1/10, 11:00:00, 28710, 28736, 28708, 28714, 1347, 1192, 642, 705
2020/1/10, 12:00:00, 28716, 28719, 28704, 28710, 576, 522, 288, 288
2020/1/10, 13:00:00, 28710, 28747, 28680, 28697, 2629, 2399, 1318, 1311
2020/1/10, 14:00:00, 28696, 28719, 28653, 28718, 2942, 2673, 1489, 1453
2020/1/10, 15:00:00, 28719, 28757, 28708, 28751, 2723, 2450, 1330, 1393
2020/1/10, 16:00:00, 28751, 28758, 28670, 28695, 2196, 1981, 1141, 1055
2020/1/10, 17:00:00, 28695, 28724, 28661, 28716, 1038, 944, 534, 504
2020/1/10, 18:00:00, 28715, 28778, 28713, 28768, 1048, 924, 480, 568
2020/1/13, 01:00:00, 28710, 28927, 28710, 28755, 38446, 34038, 19472, 18974
2020/1/13, 02:00:00, 28756, 28984, 28718, 28973, 36948, 32723, 17699, 19249
2020/1/13, 03:00:00, 28973, 29013, 28902, 28938, 17020, 14925, 8596, 8424
2020/1/13, 04:00:00, 28937, 28937, 28937, 28937, 14, 8, 2, 12
2020/1/13, 05:00:00, 28938, 28974, 28918, 28964, 11192, 9922, 5464, 5728
2020/1/13, 06:00:00, 28963, 29029, 28949, 29005, 12005, 10751, 5770, 6235
2020/1/13, 07:00:00, 29005, 29039, 28954, 28978, 11591, 10357, 6101, 5490
2020/1/13, 08:00:00, 28978, 28995, 28940, 28962, 7756, 6279, 3981, 3775
2020/1/13, 09:00:00, 28962, 28981, 28931, 28975, 1665, 1469, 821, 844
2020/1/13, 10:00:00, 28976, 28976, 28942, 28950, 963, 899, 507, 456
2020/1/13, 11:00:00, 28952, 28961, 28914, 28918, 1252, 1175, 695, 557
2020/1/13, 12:00:00, 28918, 28940, 28907, 28934, 1283, 1206, 654, 629
2020/1/13, 13:00:00, 28933, 28949, 28919, 28931, 905, 841, 505, 400
2020/1/13, 14:00:00, 28930, 28953, 28887, 28950, 3198, 2942, 1634, 1564
2020/1/13, 15:00:00, 28951, 28997, 28938, 28996, 2812, 2488, 1365, 1447
2020/1/13, 16:00:00, 28995, 29072, 28987, 29069, 2929, 2548, 1409, 1520
2020/1/13, 17:00:00, 29069, 29126, 29065, 29121, 1498, 1342, 710, 788
2020/1/13, 18:00:00, 29120, 29174, 29119, 29152, 1816, 1599, 912, 904
2020/1/14, 01:00:00, 29200, 29222, 29031, 29048, 36548, 31761, 18574, 17974
2020/1/14, 02:00:00, 29048, 29095, 28964, 29030, 32892, 28845, 17172, 15720
2020/1/14, 03:00:00, 29029, 29040, 28905, 28951, 22904, 20498, 11981, 10923
2020/1/14, 04:00:00, 28955, 28955, 28955, 28955, 64, 29, 0, 64
2020/1/14, 05:00:00, 28951, 29005, 28909, 28924, 14187, 12628, 7142, 7045
2020/1/14, 06:00:00, 28924, 28955, 28890, 28942, 13476, 12124, 6816, 6660
2020/1/14, 07:00:00, 28940, 28946, 28848, 28870, 12173, 10922, 6251, 5922
2020/1/14, 08:00:00, 28870, 28894, 28844, 28859, 6613, 5479, 3044, 3569
